0,1,2
10.224616,5.282567,8.468544
-18.997126,-7.87769,9.176945
18.688118,4.2780457,10.572231
-3.1708841,-2.5620468,-10.108319
-10.978024,-3.5778883,21.107973
9.272853,-10.428492,9.700133
11.992984,15.196749,-0.07440975
-8.755745,3.3501842,-4.984592
7.594991,-7.01477,-13.7450695
11.70587,12.908591,-8.7459345
-12.283705,8.644541,-16.07544
4.5916233,5.734225,-7.711387
3.3589923,8.388631,-0.023120942
-17.063732,9.465046,-8.096104
5.718358,9.016235,-2.2642114
18.882524,5.921213,7.363814
-10.820948,13.54256,-8.569188
0.6865261,-3.8246958,-5.026601
-16.678993,-7.092645,-0.899432
-20.323631,-5.009667,13.2441435
4.371206,0.75843006,1.3375577
6.073739,-2.99428,-3.1734445
1.5667,-9.245997,-0.0064787967
-8.4209585,-0.5035598,-10.649161
3.7684112,17.160484,16.78678
-5.0283656,11.481861,11.551236
-11.066194,8.467717,-1.1818855
-20.418097,-7.296408,-12.184327
10.403071,11.923938,-9.524999
20.11699,-5.4435916,-7.2295933
-7.965198,6.9555535,2.1491024
4.161848,-23.119476,-12.291324
-22.348835,10.496454,-0.28522864
12.469609,6.522647,0.5080097
12.132706,0.93728346,-13.361935
1.9960579,9.463907,-24.605915
7.995495,-20.507618,9.959881
-1.9135811,16.112822,-10.572341
-14.73817,2.485258,-1.3685589
1.5625381,-11.275195,-5.3990555
-19.74224,-1.76602,-3.7909713
6.6482224,5.772434,0.76155174
1.936129,19.638334,1.97726
0.15866378,-17.65206,0.2470589
-4.1236305,-0.19931494,-16.113306
-24.771866,-7.432022,3.2264404
-9.017222,-20.44552,7.8624516
11.126748,-3.629362,1.5005049
2.1002328,2.5267255,4.7400584
-3.1678557,-11.446442,-20.23754
-1.1752218,3.002371,18.849203
3.2798207,3.0089893,-17.873024
11.434783,13.073733,-8.6882925
-6.2205133,18.417122,-0.16355065
-13.120092,0.31609643,13.04802
-4.996071,14.023136,9.904933
-4.4897094,-1.0467254,4.866996
2.2188416,-1.387454,2.8329313
-1.1612659,0.8127878,-26.125626
0.4608794,11.275818,10.410517
-4.5822706,-13.192142,-0.5852364
9.0708475,-6.3913302,-6.2717986
-5.1811857,-20.179869,-6.933673
0.17309174,16.948578,10.077808
-5.76825,-3.7456403,1.0834605
9.49345,-1.9509702,4.598884
7.247769,-6.671582,17.196056
-3.5380294,-8.541582,-3.5459497
0.0096475035,-15.987127,19.64124
-3.0074763,-0.456633,22.176168
1.5547056,6.650248,-9.1785555
-3.7880678,-7.64606,12.547064
0.638814,8.477217,1.7315465
7.1353555,-17.403387,-7.275719
16.032871,-0.8434536,3.2110767
6.952404,5.3643875,12.633961
15.702316,5.9187813,15.190877
-11.096579,8.211337,1.6242067
-11.949691,5.995773,2.529742
-17.993927,16.931593,8.274523
10.585198,10.177111,4.317045
-22.051092,12.03647,-0.2898322
8.135608,-13.142037,-22.226566
-17.339872,-0.46505597,-16.754965
-3.9928203,-14.518091,8.532169
-22.161201,-0.27204436,7.2492685
-16.726664,-13.649816,2.8972611
-3.079404,-1.3576841,6.2614284
-1.4951557,-5.6700473,-9.527137
6.241537,1.733881,-4.5344877
-13.998643,-15.033468,-7.201151
3.2051585,4.5137434,-10.478224
-7.7159925,-10.298195,-12.298096
-12.76009,-19.121468,13.651829
9.098377,21.495699,6.434329
-9.890995,-17.8894,-4.3858356
-8.246509,-3.1536634,-5.107982
-14.287193,0.9589139,6.236921
7.4828877,15.0784,-10.239104
-1.6197848,-13.286738,-20.295595
16.424686,-12.601926,10.618471
-5.1375637,-9.092489,17.561062
-10.434521,8.554233,14.860254
-18.1754,-1.887738,10.50741
16.141224,-10.20652,9.604437
-8.471461,22.49398,-4.226221
10.849684,-1.6145087,13.8274145
-14.528511,1.8153108,16.065123
-4.815635,-21.138998,2.9953125
2.134992,9.624895,-25.078667
9.981031,-12.8042,12.009498
-18.167261,12.373197,11.477791
-9.843719,5.438108,9.256368
-3.3868053,21.52439,13.608827
0.63606596,-12.435062,12.522819
8.154523,9.706103,-13.844268
-5.4816527,-1.2575827,6.62097
-17.825743,-1.196677,-1.5793089
3.9312775,11.948292,-18.390263
-4.390906,-8.774842,-17.682508
-11.666212,-24.26917,-0.9987415
12.687285,-22.107426,5.187277
18.487408,11.629636,-1.8040723
-6.277411,3.76716,0.75325453
16.804455,-16.276772,-4.6222663
-9.478623,-0.08363347,8.945514
1.0518056,-13.53006,-10.996908
11.272408,14.246955,-3.520533
-6.3664455,11.747073,3.3604734
-7.8228254,-11.084444,-8.444035
-14.643195,11.616523,-14.739967
-2.7659876,-20.572067,-13.823236
-16.023396,4.7346416,-2.5623298
-8.255593,8.529589,4.1445417
4.3130164,-2.7269874,-20.174862
0.44607687,-9.922929,12.156838
6.528442,-10.606529,17.63521
6.4653482,-5.0359373,-22.989758
9.06472,-18.990198,-7.528381
1.4616448,1.5412601,15.129983
10.711691,-20.14059,-5.524101
-15.867755,-10.6546955,-17.343746
3.8356142,20.253008,-0.4541171
1.6340529,4.557003,4.7479405
-11.802986,-3.2266176,-7.0492806
0.7797973,3.2906144,13.753488
-0.71847385,17.507381,15.780725
22.472443,-2.6939478,9.931903
20.01919,1.6973557,17.811625
-9.810337,-10.861385,0.32995546
5.85072,11.914457,-14.946444
-20.704527,4.308293,2.527791
9.127918,-5.775378,-7.214921
8.598776,-7.224059,-6.654702
-5.7839212,-0.61128455,-16.087303
5.478695,13.221771,-5.7638426
14.678158,-7.0424685,4.451335
3.9280663,-13.546561,14.693001
-6.370078,-2.1254466,15.872023
15.629704,2.1320076,6.096944
-0.15667818,-10.732379,-13.012629
11.994299,5.9264264,-21.442305
-19.945597,5.010274,10.409008
22.45524,-1.0858239,11.004475
4.7451577,12.467924,-1.739389
-8.606004,-19.808666,9.515467
-25.83196,-1.4432482,4.5319166
7.956772,-12.960461,17.21518
-4.4492874,10.464504,-1.5944157
9.926754,-19.231089,-11.5524
5.25662,12.040601,-13.471742
-14.465503,7.918661,-11.151061
-25.539726,1.6748935,-8.107637
-17.848377,-17.062618,5.2658505
-5.4263725,1.9866488,20.12022
9.9589615,-12.318377,11.617554
-14.776527,-12.331137,-17.633247
-14.226508,11.725848,-12.013877
17.941395,-9.181892,-0.3574877
2.5581777,-25.099508,8.63475
11.365266,12.959732,13.492764
10.393423,-4.3764195,-19.564085
1.4011917,18.346806,-18.66922
2.5532393,-6.1195664,17.555605
-21.396479,-1.7757559,8.584196
-9.108929,-6.4438305,8.366104
7.287719,-7.542751,5.7108564
13.55535,-10.963517,4.742607
0.7353246,-0.5926662,-0.5076845
9.97191,17.267815,7.5596733
-6.7568235,0.9769396,13.628917
-8.4137335,-0.5807486,15.582601
-20.621214,16.68817,0.23731378
12.857466,12.635024,-14.473211
-12.504635,-4.5016966,8.803315
4.686554,-9.493685,16.535873
-5.4158535,24.044825,0.03562988
7.343382,-13.1658325,-3.6531978
-15.470736,-10.278672,-8.162233
5.9666348,5.1277547,1.1267045
-9.038102,16.569508,-4.5633807
5.7943115,-13.849631,-19.067623
5.220142,2.088742,11.346499
11.93697,9.937847,-8.684157
8.739821,8.899509,-12.179677
-0.90628076,13.027356,11.348489
5.9476633,-18.227983,-7.410265
-2.5389216,3.0431337,-1.1077445
-10.577314,-9.630943,15.555629
-10.434789,-11.401143,-12.5018215
-3.5633922,-12.96272,-0.73159546
-4.563755,10.531626,10.290616
-3.1956944,-7.6393886,-26.22102
6.9257846,-14.155438,-15.247453
10.643945,9.140039,-13.847035
4.07901,-0.04662818,0.75080276
-17.521896,13.417674,10.837297
-11.809561,10.641411,13.0560875
14.853728,5.4632225,-12.008362
3.4224105,4.720056,-6.4666924
11.765441,-8.357342,-18.104246
-2.1689913,-20.083128,-12.994636
-1.7225213,13.385052,-5.6825566
-8.620055,3.891473,-5.29117
-11.743822,18.599426,-1.0785888
0.08778882,11.506134,-19.41304
11.754343,1.565766,8.398248
-23.417,1.4404575,-12.689671
-1.073183,-14.461759,-0.2906894
13.616502,-20.970366,6.1593723
-4.626189,-17.19639,-6.5614843
13.389494,-6.08486,-8.259854
-6.8977685,7.0494337,20.011412
2.7226937,-13.434529,8.922855
10.509682,-13.671625,18.79396
-4.465175,-16.39502,-18.233648
-17.654427,-11.398381,-2.714056
11.147177,5.489001,10.463478
12.702307,6.9655113,-0.15553367
10.025632,-3.2098749,-19.539455
12.166922,-20.100065,7.0751967
-3.0862796,-17.280005,-3.5577703
7.2829137,10.581748,-13.433856
-0.2908529,11.142657,13.675291
-11.250986,-8.864651,14.977766
3.5173635,8.498293,0.009571524
7.28994,12.725239,11.86561
-14.818321,-0.20608647,4.1415467
-18.231312,-12.509393,-2.0985968
-10.518883,19.44031,-6.66284
12.434933,-14.823122,-4.841912
-7.7101912,-6.8600936,-2.4281304
-4.010372,-17.233286,12.850457
11.505254,0.55233693,7.1241097
20.500305,17.008728,7.2041383
6.356024,10.17872,-22.082039
-17.269825,-18.96865,-4.5339627
8.822008,-16.8447,-7.6657586
-8.713,17.528852,5.290432
15.238308,-12.501076,19.181356
9.513633,13.781942,10.970241
-21.840322,2.7030644,-1.2754153
-5.4056487,15.4554405,18.286608
19.699436,-0.2749793,-13.018091
-11.401833,-10.792192,-3.9409168
20.977446,-8.8890705,-12.539645
-10.292741,-19.584116,-6.3194685
14.4761505,-4.4018054,-9.985043
2.8231459,-2.0125377,-21.249453
-16.091349,4.5884633,-22.350601
13.813419,8.526066,4.825896
9.765246,-3.0734675,-17.84779
-13.245442,-0.54148895,-14.480265
-17.922985,-15.861294,-6.154516
10.699689,-22.777847,2.8204143
1.6612502,1.0719678,-0.34458986
2.541712,-16.558939,6.316958
14.679817,-12.231377,-5.6339726
-7.829526,-2.6534083,-19.305677
-25.879683,-5.4677334,-3.8905609
-5.297888,-12.370776,-9.138686
4.1670904,11.757747,6.5955124
-14.016361,9.535677,6.2300014
-2.0845664,2.8792808,-1.8747681
10.209625,2.4684496,13.349315
-20.755938,2.0114725,17.782785
-3.044931,-9.4134865,-10.72624
11.021504,-9.646775,-2.390312
10.108642,-19.248009,-11.850304
4.9015417,-13.392535,-17.705942
-9.98222,-15.320819,5.6753864
14.015316,9.575033,-18.924278
-0.80580163,-19.54448,-4.3732295
9.373085,-5.9646645,17.141668
-3.4952698,0.52186304,7.890561
1.2019489,-15.29321,-9.449258
-18.855852,8.870958,-17.94348
11.894093,-22.589266,-2.8946671
-5.8204746,-15.860223,14.403107
-8.785435,18.379503,6.5065536
-10.409857,11.174563,12.565017
-9.685632,18.073992,15.182569
15.77967,8.859537,-4.9571705
-2.3703752,16.075994,-8.844518
6.7376885,4.87416,-8.570183
-0.61446667,4.6086264,-19.955528
-2.5515387,-14.867029,-2.6801448
-22.182596,-9.277761,3.4608207
-5.41488,-1.6846894,-14.193131
17.30391,4.821902,-10.689331
13.879836,-4.810861,-13.559186
-9.743476,8.304165,15.122605
-19.216574,0.6714866,2.7095037
14.263478,-7.941495,-2.6627064
1.6129984,-4.330155,-13.13041
14.386643,-12.954172,4.336911
22.704643,-1.1929009,10.867672
-9.874554,-2.0358076,4.009967
5.9174204,22.594833,13.254718
-8.38719,9.8573475,-19.765394
-14.988502,-1.9851282,-7.25917
2.6387067,-1.3237531,-21.763624
1.5215223,10.874748,-4.9485126
22.139061,-5.3741927,7.3113747
12.15133,-9.298336,-13.368717
-17.538715,13.575678,9.379216
-3.3732715,-4.0073724,-22.079262
9.018429,-16.702497,-7.681777
0.5514378,0.3906767,-8.653578
3.0432754,-8.080348,-3.68567
-1.2766105,-16.350594,1.6015437
6.879825,5.61069,1.0213114
-7.979215,-5.370768,-24.749928
6.096493,8.902658,15.314616
-17.95028,16.966084,8.258291
-12.4412985,9.059123,12.07889
-2.9438374,-11.932719,-21.464344
0.89016,7.6692877,10.841956
0.3402306,6.0450745,-19.32478
-6.477165,4.9508,21.057081
3.1986403,17.75566,10.638183
-22.417187,-10.452725,-0.20541212
2.5165482,-16.512367,6.300381
-15.895286,4.7376103,-22.47309
3.2086384,-14.685303,10.621887
15.610386,-2.3570263,-11.903995
-16.61051,-5.3068852,-10.611005
12.552453,-5.087454,21.459795
-16.170017,6.5059376,-12.178382
6.103022,-3.2436383,-3.041083
1.3110464,-4.586379,5.858702
3.8792508,-7.227521,-4.182089
-11.194231,-6.535638,-4.5021796
-2.1989994,5.7243514,-8.439408
-1.3043975,-5.9129004,-3.750746
-1.1611601,7.816324,-18.292006
2.080231,7.6677217,19.882345
-12.226442,18.580227,11.510294
12.092094,23.286358,-0.2788039
-15.038511,-11.943338,-17.56022
4.4418287,-2.9759848,13.223926
-11.424165,2.052846,-8.284466
11.516537,-4.2558713,-19.907625
1.4241968,3.4508486,-25.416676
15.546794,12.161362,7.3945246
-2.2728846,-7.3694863,23.309942
12.34226,12.598987,3.7120495
-6.4419017,22.819002,-5.667919
23.838936,11.445779,3.6871812
19.648905,-12.323551,11.905798
-5.2401447,14.686004,16.993017
2.6180367,-14.39228,-9.750356
-14.3498,0.9363226,-0.79738444
-2.9483232,-0.33937818,1.5173329
6.1722302,21.023945,-6.960449
14.999099,22.03266,4.0833178
7.970426,8.706805,-22.106922
11.791806,-3.7913718,1.3591043
6.416771,11.179379,-0.067540124
-18.794926,8.20204,2.144872
7.198462,1.6593844,6.5306215
-11.832878,17.256168,0.83986527
2.334644,11.957839,1.7111555
6.9868693,12.553341,-14.359989
11.936204,7.5893345,12.728344
12.73335,2.0354683,-12.056799
6.7822747,-12.504172,-8.71815
17.798819,-1.4002247,-8.886487
18.671904,-0.66450787,-3.3301637
1.8929518,-19.906122,10.829129
15.597539,1.8367776,-2.597831
-8.782643,-13.226144,17.895952
-17.772198,-16.160776,7.9027796
1.64339,14.349917,-4.6225524
13.619587,-2.2441988,1.0183958
2.0656679,-4.8960633,-1.1098481
15.768291,2.234533,6.2355056
5.7672396,5.223136,-6.9292274
-15.355049,17.608736,3.61001
-20.119104,1.0095074,18.316444
0.30619442,-3.0795572,-21.249239
0.13962269,14.359095,5.3133283
-2.948133,-4.8132076,-1.4174762
-2.7090654,11.514736,21.235798
16.844816,10.010627,-1.2929119
-4.5930095,23.992987,-1.0029309
0.2541652,20.297276,-12.266225
4.500376,2.2419913,-24.13873
9.628617,-5.549614,-11.013087
-10.92584,6.404697,8.387484
8.567303,12.447548,5.0964503
-10.524575,3.3424525,-17.17496
14.906952,0.40414283,-6.4880385
-16.15108,-0.07683219,-13.680133
-1.7723972,19.69581,12.581156
-5.988697,20.621178,-1.0022558
-20.834074,4.485236,-12.202733
-16.230585,-3.2535365,-14.695062
-14.5266075,-0.013918886,20.703695
-2.8824694,11.732259,-15.940931
-5.1155076,17.834896,19.341766
-9.74413,-7.529632,-12.761521
-10.701391,-18.930885,11.762475
-2.5771725,-16.593946,1.2355444
-9.074533,7.8376365,11.807572
-9.411071,-3.1550803,2.6548228
11.811691,12.071229,3.0505865
-1.6503987,3.9094813,17.21777
-4.4597116,10.601659,-4.649668
5.3099885,-22.375912,-12.463161
-8.2355,8.887871,-12.417956
-16.555628,11.216311,-7.715609
-0.6060728,-0.16784172,2.8081746
11.047413,-8.328,-17.973
-8.282368,14.861407,-12.954994
-3.5353599,-2.7834175,1.7532865
-22.628931,-0.7467136,-11.275251
-4.4576693,-17.721828,-5.9677525
-4.067683,17.855585,3.1193743
-2.2029593,0.10840905,-8.343066
-6.7884836,-5.029561,-1.5729548
-18.680407,8.536175,-18.435234
13.571514,9.896632,12.55618
-20.018309,4.178,-12.9457035
3.8102942,6.596938,25.719439
14.580465,-8.286358,3.4616833
10.891591,22.119461,12.5198
-10.477905,17.572062,-9.341623
15.739861,8.444106,9.978551
7.6540074,-3.3419087,20.116035
21.15444,11.042364,-9.489464
